string,case,gender,number,value,order,num_class,scale
квинтиллионная,nominative,feminine,singular,1E+18,18,ordinal,True
квинтиллионное,nominative,neuter,singular,1E+18,18,ordinal,True
квинтиллионные,nominative,,plural,1E+18,18,ordinal,True
квинтиллионного,genetive,masculine,singular,1E+18,18,ordinal,True
квинтиллионной,genetive,feminine,singular,1E+18,18,ordinal,True
квинтиллионного,genetive,neuter,singular,1E+18,18,ordinal,True
квинтиллионных,genetive,,plural,1E+18,18,ordinal,True
квинтиллионному,dative,masculine,singular,1E+18,18,ordinal,True
квинтиллионной,dative,feminine,singular,1E+18,18,ordinal,True
квинтиллионному,dative,neuter,singular,1E+18,18,ordinal,True
квинтиллионним,dative,,plural,1E+18,18,ordinal,True
квинтиллионный квинтиллионного,accusative,masculine,singular,1E+18,18,ordinal,True
квинтиллионную,accusative,feminine,singular,1E+18,18,ordinal,True
квинтиллионное,accusative,neuter,singular,1E+18,18,ordinal,True
квинтиллионные квинтиллионных,accusative,,plural,1E+18,18,ordinal,True
квинтиллионным,instrumental,masculine,singular,1E+18,18,ordinal,True
квинтиллионной,instrumental,feminine,singular,1E+18,18,ordinal,True
квинтиллионным,instrumental,neuter,singular,1E+18,18,ordinal,True
квинтиллионными,instrumental,,plural,1E+18,18,ordinal,True
квинтиллионном,prepositional,masculine,singular,1E+18,18,ordinal,True
квинтиллионной,prepositional,feminine,singular,1E+18,18,ordinal,True
квинтиллионном,prepositional,neuter,singular,1E+18,18,ordinal,True
квинтиллионных,prepositional,,plural,1E+18,18,ordinal,True
секстиллион,nominative,,singular,1E+21,21,cardinal,True
секстиллионы,nominative,,plural,1E+21,21,cardinal,True
секстиллиона,genetive,,singular,1E+21,21,cardinal,True
секстиллионов,genetive,,plural,1E+21,21,cardinal,True
секстиллиону,dative,,singular,1E+21,21,cardinal,True
секстиллионам,dative,,plural,1E+21,21,cardinal,True
секстиллион,accusative,,singular,1E+21,21,cardinal,True
секстиллионы,accusative,,plural,1E+21,21,cardinal,True
секстиллионом,instrumental,,singular,1E+21,21,cardinal,True
секстиллионами,instrumental,,plural,1E+21,21,cardinal,True
секстиллионе,prepositional,,singular,1E+21,21,cardinal,True
секстиллионах,prepositional,,plural,1E+21,21,cardinal,True
секстиллионный,nominative,masculine,singular,1E+21,21,ordinal,True
секстиллионная,nominative,feminine,singular,1E+21,21,ordinal,True
секстиллионное,nominative,neuter,singular,1E+21,21,ordinal,True
секстиллионные,nominative,,plural,1E+21,21,ordinal,True
секстиллионного,genetive,masculine,singular,1E+21,21,ordinal,True
секстиллионной,genetive,feminine,singular,1E+21,21,ordinal,True
секстиллионного,genetive,neuter,singular,1E+21,21,ordinal,True
секстиллионных,genetive,,plural,1E+21,21,ordinal,True
секстиллионному,dative,masculine,singular,1E+21,21,ordinal,True
секстиллионной,dative,feminine,singular,1E+21,21,ordinal,True
секстиллионному,dative,neuter,singular,1E+21,21,ordinal,True
секстиллионним,dative,,plural,1E+21,21,ordinal,True
секстиллионный секстиллионного,accusative,masculine,singular,1E+21,21,ordinal,True
секстиллионную,accusative,feminine,singular,1E+21,21,ordinal,True
секстиллионное,accusative,neuter,singular,1E+21,21,ordinal,True
секстиллионные секстиллионных,accusative,,plural,1E+21,21,ordinal,True
секстиллионным,instrumental,masculine,singular,1E+21,21,ordinal,True
секстиллионной,instrumental,feminine,singular,1E+21,21,ordinal,True
секстиллионным,instrumental,neuter,singular,1E+21,21,ordinal,True
секстиллионными,instrumental,,plural,1E+21,21,ordinal,True
секстиллионном,prepositional,masculine,singular,1E+21,21,ordinal,True
секстиллионной,prepositional,feminine,singular,1E+21,21,ordinal,True
секстиллионном,prepositional,neuter,singular,1E+21,21,ordinal,True
секстиллионных,prepositional,,plural,1E+21,21,ordinal,True
септиллион,nominative,,singular,1E+24,24,cardinal,True
септиллионы,nominative,,plural,1E+24,24,cardinal,True
септиллиона,genetive,,singular,1E+24,24,cardinal,True
септиллионов,genetive,,plural,1E+24,24,cardinal,True
септиллиону,dative,,singular,1E+24,24,cardinal,True
септиллионам,dative,,plural,1E+24,24,cardinal,True
септиллион,accusative,,singular,1E+24,24,cardinal,True
септиллионы,accusative,,plural,1E+24,24,cardinal,True
септиллионом,instrumental,,singular,1E+24,24,cardinal,True
септиллионами,instrumental,,plural,1E+24,24,cardinal,True
септиллионе,prepositional,,singular,1E+24,24,cardinal,True
септиллионах,prepositional,,plural,1E+24,24,cardinal,True
септиллионный,nominative,masculine,singular,1E+24,24,ordinal,True
септиллионная,nominative,feminine,singular,1E+24,24,ordinal,True
септиллионное,nominative,neuter,singular,1E+24,24,ordinal,True
септиллионные,nominative,,plural,1E+24,24,ordinal,True
септиллионного,genetive,masculine,singular,1E+24,24,ordinal,True
септиллионной,genetive,feminine,singular,1E+24,24,ordinal,True
септиллионного,genetive,neuter,singular,1E+24,24,ordinal,True
септиллионных,genetive,,plural,1E+24,24,ordinal,True
септиллионному,dative,masculine,singular,1E+24,24,ordinal,True
септиллионной,dative,feminine,singular,1E+24,24,ordinal,True
септиллионному,dative,neuter,singular,1E+24,24,ordinal,True
септиллионним,dative,,plural,1E+24,24,ordinal,True
септиллионный септиллионного,accusative,masculine,singular,1E+24,24,ordinal,True
септиллионную,accusative,feminine,singular,1E+24,24,ordinal,True
септиллионное,accusative,neuter,singular,1E+24,24,ordinal,True
септиллионные септиллионных,accusative,,plural,1E+24,24,ordinal,True
септиллионным,instrumental,masculine,singular,1E+24,24,ordinal,True
септиллионной,instrumental,feminine,singular,1E+24,24,ordinal,True
септиллионным,instrumental,neuter,singular,1E+24,24,ordinal,True
септиллионными,instrumental,,plural,1E+24,24,ordinal,True
септиллионном,prepositional,masculine,singular,1E+24,24,ordinal,True
септиллионной,prepositional,feminine,singular,1E+24,24,ordinal,True
септиллионном,prepositional,neuter,singular,1E+24,24,ordinal,True
септиллионных,prepositional,,plural,1E+24,24,ordinal,True
октиллион,nominative,,singular,1E+27,27,cardinal,True
октиллионы,nominative,,plural,1E+27,27,cardinal,True
октиллиона,genetive,,singular,1E+27,27,cardinal,True
октиллионов,genetive,,plural,1E+27,27,cardinal,True
октиллиону,dative,,singular,1E+27,27,cardinal,True
октиллионам,dative,,plural,1E+27,27,cardinal,True
октиллион,accusative,,singular,1E+27,27,cardinal,True
октиллионы,accusative,,plural,1E+27,27,cardinal,True
октиллионом,instrumental,,singular,1E+27,27,cardinal,True
октиллионами,instrumental,,plural,1E+27,27,cardinal,True
октиллионе,prepositional,,singular,1E+27,27,cardinal,True
октиллионах,prepositional,,plural,1E+27,27,cardinal,True
октиллионный,nominative,masculine,singular,1E+27,27,ordinal,True
октиллионная,nominative,feminine,singular,1E+27,27,ordinal,True
октиллионное,nominative,neuter,singular,1E+27,27,ordinal,True
октиллионные,nominative,,plural,1E+27,27,ordinal,True
октиллионного,genetive,masculine,singular,1E+27,27,ordinal,True
октиллионной,genetive,feminine,singular,1E+27,27,ordinal,True
октиллионного,genetive,neuter,singular,1E+27,27,ordinal,True
октиллионных,genetive,,plural,1E+27,27,ordinal,True
октиллионному,dative,masculine,singular,1E+27,27,ordinal,True
октиллионной,dative,feminine,singular,1E+27,27,ordinal,True
октиллионному,dative,neuter,singular,1E+27,27,ordinal,True
октиллионним,dative,,plural,1E+27,27,ordinal,True
октиллионный октиллионного,accusative,masculine,singular,1E+27,27,ordinal,True
октиллионную,accusative,feminine,singular,1E+27,27,ordinal,True
октиллионное,accusative,neuter,singular,1E+27,27,ordinal,True
октиллионные октиллионных,accusative,,plural,1E+27,27,ordinal,True
октиллионным,instrumental,masculine,singular,1E+27,27,ordinal,True
октиллионной,instrumental,feminine,singular,1E+27,27,ordinal,True
октиллионным,instrumental,neuter,singular,1E+27,27,ordinal,True
октиллионными,instrumental,,plural,1E+27,27,ordinal,True
октиллионном,prepositional,masculine,singular,1E+27,27,ordinal,True
октиллионной,prepositional,feminine,singular,1E+27,27,ordinal,True
октиллионном,prepositional,neuter,singular,1E+27,27,ordinal,True
октиллионных,prepositional,,plural,1E+27,27,ordinal,True
нониллион,nominative,,singular,1E+30,30,cardinal,True
нониллионы,nominative,,plural,1E+30,30,cardinal,True
нониллиона,genetive,,singular,1E+30,30,cardinal,True
нониллионов,genetive,,plural,1E+30,30,cardinal,True
нониллиону,dative,,singular,1E+30,30,cardinal,True
нониллионам,dative,,plural,1E+30,30,cardinal,True
нониллион,accusative,,singular,1E+30,30,cardinal,True
нониллионы,accusative,,plural,1E+30,30,cardinal,True
нониллионом,instrumental,,singular,1E+30,30,cardinal,True
нониллионами,instrumental,,plural,1E+30,30,cardinal,True
нониллионе,prepositional,,singular,1E+30,30,cardinal,True
нониллионах,prepositional,,plural,1E+30,30,cardinal,True
нониллионный,nominative,masculine,singular,1E+30,30,ordinal,True
нониллионная,nominative,feminine,singular,1E+30,30,ordinal,True
нониллионное,nominative,neuter,singular,1E+30,30,ordinal,True
нониллионные,nominative,,plural,1E+30,30,ordinal,True
нониллионного,genetive,masculine,singular,1E+30,30,ordinal,True
нониллионной,genetive,feminine,singular,1E+30,30,ordinal,True
нониллионного,genetive,neuter,singular,1E+30,30,ordinal,True
нониллионных,genetive,,plural,1E+30,30,ordinal,True
нониллионному,dative,masculine,singular,1E+30,30,ordinal,True
нониллионной,dative,feminine,singular,1E+30,30,ordinal,True
нониллионному,dative,neuter,singular,1E+30,30,ordinal,True
нониллионним,dative,,plural,1E+30,30,ordinal,True
нониллионный нониллионного,accusative,masculine,singular,1E+30,30,ordinal,True
нониллионную,accusative,feminine,singular,1E+30,30,ordinal,True
нониллионное,accusative,neuter,singular,1E+30,30,ordinal,True
нониллионные нониллионных,accusative,,plural,1E+30,30,ordinal,True
нониллионным,instrumental,masculine,singular,1E+30,30,ordinal,True
нониллионной,instrumental,feminine,singular,1E+30,30,ordinal,True
нониллионным,instrumental,neuter,singular,1E+30,30,ordinal,True
нониллионными,instrumental,,plural,1E+30,30,ordinal,True
нониллионном,prepositional,masculine,singular,1E+30,30,ordinal,True
нониллионной,prepositional,feminine,singular,1E+30,30,ordinal,True
нониллионном,prepositional,neuter,singular,1E+30,30,ordinal,True
нониллионных,prepositional,,plural,1E+30,30,ordinal,True
дециллион,nominative,,singular,1E+33,33,cardinal,True
